"idx_sin","gar_sin","surv_sin","decl_sin","clo_sin","gest_sin","mt_eval","mt_regl","incoh_decl_before_surv","incoh_gest_before_decl","incoh_clo_before_surv","incoh_neg_eval","incoh_neg_regl","delai_declaration_jours","sinistre_cloturé","sinistre_payé"
"S23-7773147","AssVHR",2018-09-24,2018-09-30,2019-01-15,2019-01-15,242.49,242.49,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,1
"S23-7794656","AssBase",2023-07-08,2023-07-09,2023-09-10,2023-09-10,-283.93,-283.93,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,0
"S23-7808841","AssVHR",2023-12-15,2023-12-15,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-7813807","AssVHR",2023-11-05,2023-11-20,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,15,0,0
"S23-7816391","AssBase",2023-09-01,2023-09-10,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,0
"S23-7817785","AssBase",2023-06-03,2023-06-06,2023-06-16,2023-06-16,248.28,248.28,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S23-7837029","AssBase",2023-08-28,2023-08-28,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-7853340","AssBase",2023-04-01,2023-04-02,2023-06-30,2023-06-30,252.28,252.28,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S23-7858980","AssBase",2023-04-09,2023-04-13,2023-05-21,2023-05-21,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,0
"S23-7861478","AssBase",2023-01-06,2023-01-08,2023-04-09,2023-04-09,230.29,230.29,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-7863256","Ass0km",2018-12-20,2018-12-20,2019-03-16,2019-03-16,224.34,224.34,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-7863963","Ass0km",2023-02-12,2023-02-18,2023-03-05,2023-03-05,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,0
"S23-7867565","AssVHR",2018-12-17,2018-12-29,2019-05-26,2019-05-26,217.94,217.94,FALSE,FALSE,FALSE,FALSE,FALSE,12,1,1
"S23-7876890","AssVHR",2023-02-09,2023-02-10,2023-07-03,2023-07-03,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-7878565","AssVHR",2023-06-29,2023-06-30,2023-10-07,2023-10-07,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-7882599","AssBase",2018-11-22,2018-11-23,2018-12-05,2018-12-05,220.98,220.98,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S23-7882846","AssBase",2023-08-09,2023-08-09,2023-10-06,2023-10-06,181.7,181.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-7886438","AssBase",2018-09-30,2018-10-13,2018-12-10,2018-12-10,205.19,205.19,FALSE,FALSE,FALSE,FALSE,FALSE,13,1,1
"S23-7915146","Ass0km",2023-02-06,2023-02-07,2023-03-20,2023-03-20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-7926010","Ass0km",2023-08-16,2023-08-19,2023-10-08,2023-10-08,-261.79,-261.79,FALSE,FALSE,FALSE,TRUE,TRUE,3,1,0
"S23-7931075","Ass0km",2023-03-27,2023-03-27,2023-08-02,2023-08-02,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-7934158","Ass0km",2018-09-25,2018-09-25,2018-10-25,2018-10-25,240.35,240.35,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-7937293","AssBase",2023-12-07,2023-12-09,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0
"S23-7948928","AssBase",2023-05-08,2023-05-11,2023-05-28,2023-05-28,326.11,326.11,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S23-7950112","Ass0km",2018-09-14,2018-09-20,2018-10-31,2018-10-31,213.28,213.28,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,1
"S23-7955621","AssVHR",2023-02-02,2023-02-04,2023-05-18,2023-05-18,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0
"S23-7961705","AssBase",2023-09-29,2023-10-04,2023-12-25,2023-12-25,221.58,221.58,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1
"S23-7964353","Ass0km",2023-02-27,2023-02-27,2023-02-27,2023-02-27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-7966854","AssBase",2023-06-03,2023-06-23,2023-08-24,2023-08-24,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,20,1,0
"S23-7979223","AssVHR",2023-01-27,2023-01-27,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-7981295","Ass0km",2023-08-13,2023-08-15,2023-10-10,2023-10-10,-230.93,-230.93,FALSE,FALSE,FALSE,TRUE,TRUE,2,1,0
"S23-8004568","AssVHR",2023-04-07,2023-04-10,2023-04-10,2023-04-10,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0
"S23-8015746","AssBase",2023-06-17,2023-06-17,2023-07-24,2023-07-24,206.9,206.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8039730","AssBase",2023-04-08,2023-04-08,2023-06-09,2023-06-09,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8045794","AssBase",2023-02-11,2023-02-11,2023-02-26,2023-02-26,217.46,217.46,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8063221","AssVHR",2023-08-29,2023-09-05,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0
"S23-8068485","AssBase",2018-09-18,2018-09-25,2018-10-03,2018-10-03,252.07,252.07,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,1
"S23-8075549","AssVHR",2023-08-21,2023-08-24,2023-12-23,2023-12-23,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0
"S23-8093440","AssBase",2023-05-23,2023-05-26,2023-05-26,2023-05-26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0
"S23-8104361","AssBase",2018-09-08,2018-09-11,2018-09-28,2018-09-28,274.58,274.58,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S23-8106669","AssBase",2023-02-16,2023-02-16,2023-06-01,2023-06-01,-213.66,-213.66,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8121141","Ass0km",2023-05-05,2023-05-05,2023-07-14,2023-07-14,-277.16,-277.16,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8124832","AssVHR",2018-10-30,2018-10-30,2019-02-04,2019-02-04,205.4,205.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8129139","Ass0km",2023-04-14,2023-04-24,2023-04-24,2023-04-24,-261.34,-261.34,FALSE,FALSE,FALSE,TRUE,TRUE,10,1,0
"S23-8131035","AssBase",2023-10-03,2023-10-04,2023-10-04,2023-10-04,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8132573","AssBase",2023-08-29,2023-09-02,2023-12-05,2023-12-05,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,0
"S23-8135191","AssBase",2023-06-11,2023-06-22,2023-08-19,2023-08-19,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11,1,0
"S23-8135356","Ass0km",2023-04-14,2023-04-18,2023-05-21,2023-05-21,-280,-280,FALSE,FALSE,FALSE,TRUE,TRUE,4,1,0
"S23-8142811","AssBase",2023-09-28,2023-10-09,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,0
"S23-8145280","AssBase",2023-01-15,2023-01-15,2023-03-29,2023-03-29,-303.55,-303.55,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8147348","AssBase",2018-09-26,2018-09-28,2018-09-28,2018-09-28,271.94,271.94,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-8155120","Ass0km",2023-06-22,2023-06-24,2023-07-12,2023-07-12,-230.37,-230.37,FALSE,FALSE,FALSE,TRUE,TRUE,2,1,0
"S23-8155350","AssVHR",2023-02-22,2023-02-25,2023-06-13,2023-06-13,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0
"S23-8156920","Ass0km",2023-05-12,2023-05-12,2023-06-04,2023-06-04,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8162871","AssVHR",2023-02-15,2023-02-16,2023-02-16,2023-02-16,-259.99,-259.99,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,0
"S23-8165837","AssBase",2018-10-26,2018-11-01,2019-01-17,2019-01-17,240.51,240.51,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,1
"S23-8179012","AssBase",2023-12-20,2023-12-20,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8183125","AssBase",2023-01-26,2023-01-26,2023-05-08,2023-05-08,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8186954","AssBase",2023-12-19,2023-12-19,2023-12-19,2023-12-19,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8191919","AssVHR",2018-10-01,2018-10-01,2019-02-22,2019-02-22,302.5,302.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8201736","Ass0km",2023-02-11,2023-02-18,2023-02-18,2023-02-18,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,0
"S23-8204463","Ass0km",2023-06-17,2023-06-18,2023-08-18,2023-08-18,-221.07,-221.07,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,0
"S23-8211498","AssBase",2023-01-13,2023-01-13,2023-02-13,2023-02-13,208.68,208.68,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8215321","AssVHR",2023-03-29,2023-03-29,2023-07-19,2023-07-19,-225.3,-225.3,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8221487","AssBase",2018-12-09,2018-12-09,2019-02-22,2019-02-22,212.82,212.82,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8222641","AssBase",2023-05-09,2023-05-09,2023-08-10,2023-08-10,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8222849","AssVHR",2023-04-26,2023-04-27,2023-08-04,2023-08-04,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8224346","AssBase",2023-12-04,2023-12-05,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
"S23-8236591","Ass0km",2023-01-30,2023-01-31,2023-05-16,2023-05-16,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8239084","AssBase",2023-01-18,2023-01-21,2023-08-27,2023-08-27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0
"S23-8244643","AssVHR",2023-09-02,2023-09-08,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0
"S23-8262669","Ass0km",2023-02-01,2023-02-01,2023-02-27,2023-02-27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8263105","AssBase",2023-05-03,2023-05-08,2023-07-09,2023-07-09,-229.14,-229.14,FALSE,FALSE,FALSE,TRUE,TRUE,5,1,0
"S23-8264400","AssVHR",2023-08-06,2023-08-06,2023-11-24,2023-11-24,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8265158","AssBase",2018-09-27,2018-09-27,2018-10-14,2018-10-14,290.49,290.49,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8278558","AssVHR",2018-11-21,2018-11-22,2019-02-25,2019-02-25,296.7,296.7,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S23-8284157","AssBase",2023-08-30,2023-08-30,2023-11-08,2023-11-08,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8293208","Ass0km",2023-08-16,2023-08-17,2023-11-20,2023-11-20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8315363","AssBase",2018-09-14,2018-09-25,2019-01-22,2019-01-22,213.42,213.42,FALSE,FALSE,FALSE,FALSE,FALSE,11,1,1
"S23-8318465","AssBase",2023-05-22,2023-05-22,2023-05-22,2023-05-22,-252.71,-252.71,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8319666","AssVHR",2023-09-30,2023-10-02,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0
"S23-8319710","AssBase",2023-09-11,2023-09-11,2023-11-21,2023-11-21,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8327773","Ass0km",2023-02-17,2023-02-18,2023-03-09,2023-03-09,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8365186","AssVHR",2023-08-18,2023-08-18,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8370586","Ass0km",2023-07-10,2023-07-10,2023-08-22,2023-08-22,-230.76,-230.76,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8371510","AssVHR",2018-12-25,2018-12-31,2019-07-12,2019-07-12,229.19,229.19,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,1
"S23-8371742","Ass0km",2023-12-08,2023-12-08,NA,2023-12-31,160,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8373727","AssBase",2023-02-22,2023-02-23,2023-05-18,2023-05-18,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8375721","AssBase",2023-10-25,2023-10-25,2023-10-25,2023-10-25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8384713","AssVHR",2023-05-06,2023-05-09,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0
"S23-8388182","AssVHR",2023-07-12,2023-07-12,2023-12-13,2023-12-13,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8390010","AssBase",2023-08-24,2023-09-09,2023-09-23,2023-09-23,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,16,1,0
"S23-8390158","Ass0km",2023-09-20,2023-09-20,2023-10-16,2023-10-16,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8392389","Ass0km",2018-10-17,2018-10-17,2018-11-01,2018-11-01,195.81,195.81,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8393261","Ass0km",2023-08-20,2023-08-24,2023-09-18,2023-09-18,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,0
"S23-8418057","AssBase",2018-11-18,2018-11-18,2019-01-01,2019-01-01,231.78,231.78,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8423520","AssBase",2023-02-11,2023-02-13,2023-05-22,2023-05-22,255.33,255.33,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-8424375","AssBase",2023-02-14,2023-02-14,2023-03-02,2023-03-02,180.74,180.74,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8425102","AssBase",2023-01-13,2023-01-13,2023-01-28,2023-01-28,-308.69,-308.69,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8428752","AssBase",2023-06-15,2023-06-17,2023-06-27,2023-06-27,240.6,240.6,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-8430067","AssBase",2023-11-15,2023-11-15,2023-12-31,2023-12-31,216.77,216.77,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8467936","AssVHR",2023-05-16,2023-05-17,2023-11-04,2023-11-04,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8470599","AssBase",2023-10-24,2023-10-30,2023-11-14,2023-11-14,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,0
"S23-8475513","AssVHR",2023-08-05,2023-08-05,2023-11-06,2023-11-06,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8486061","AssVHR",2023-09-24,2023-09-28,2023-12-30,2023-12-30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,0
"S23-8491823","Ass0km",2018-11-30,2018-12-02,2018-12-20,2018-12-20,228.43,228.43,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-8493243","AssBase",2023-04-21,2023-04-21,2023-06-15,2023-06-15,-275.04,-275.04,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8498529","Ass0km",2023-04-24,2023-04-25,2023-05-27,2023-05-27,-218.89,-218.89,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,0
"S23-8500557","AssBase",2023-11-17,2023-11-17,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8512581","Ass0km",2018-12-31,2018-12-31,2019-01-11,2019-01-11,211.82,211.82,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8538690","Ass0km",2018-12-02,2018-12-02,2018-12-30,2018-12-30,258.44,258.44,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8539573","AssBase",2023-11-10,2023-11-11,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
"S23-8551623","AssBase",2023-01-03,2023-01-03,2023-01-31,2023-01-31,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8556418","AssBase",2023-04-02,2023-04-09,2023-06-10,2023-06-10,271.18,271.18,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,1
"S23-8565316","AssBase",2023-03-12,2023-03-14,2023-07-11,2023-07-11,211.68,211.68,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-8566213","AssBase",2018-11-20,2018-11-23,2019-01-09,2019-01-09,255.1,255.1,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S23-8566241","Ass0km",2023-03-12,2023-03-13,2023-04-07,2023-04-07,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8567096","Ass0km",2023-07-07,2023-07-07,2023-10-14,2023-10-14,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8571528","AssBase",2023-01-05,2023-01-08,2023-01-08,2023-01-08,270.25,270.25,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S23-8577970","Ass0km",2018-10-05,2018-10-08,2018-11-19,2018-11-19,245.14,245.14,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S23-8588921","AssVHR",2023-02-25,2023-03-03,2023-07-18,2023-07-18,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,0
"S23-8591573","AssBase",2023-09-12,2023-09-12,2023-09-12,2023-09-12,226.86,226.86,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8601537","AssBase",2018-12-22,2018-12-22,2019-01-12,2019-01-12,264.62,264.62,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8604342","AssBase",2023-05-06,2023-05-06,2023-06-01,2023-06-01,-270.36,-270.36,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8604479","AssVHR",2023-09-10,2023-09-11,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
"S23-8604521","Ass0km",2018-09-08,2018-09-20,2018-12-25,2018-12-25,254.49,254.49,FALSE,FALSE,FALSE,FALSE,FALSE,12,1,1
"S23-8617174","AssBase",2023-12-10,2023-12-11,2023-12-20,2023-12-20,205.82,205.82,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S23-8627021","AssBase",2023-02-22,2023-03-12,2023-06-22,2023-06-22,-284.25,-284.25,FALSE,FALSE,FALSE,TRUE,TRUE,18,1,0
"S23-8633898","Ass0km",2023-02-12,2023-02-15,2023-04-11,2023-04-11,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0
"S23-8645801","Ass0km",2023-08-19,2023-08-20,2023-09-29,2023-09-29,-234.81,-234.81,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,0
"S23-8654555","AssBase",2023-09-16,2023-09-16,2023-10-22,2023-10-22,228.65,228.65,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8664148","AssBase",2018-12-11,2018-12-12,2019-01-31,2019-01-31,238.52,238.52,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S23-8665347","AssVHR",2023-05-04,2023-05-05,2023-08-12,2023-08-12,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8683449","AssBase",2023-02-05,2023-02-05,2023-05-10,2023-05-10,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8701943","AssVHR",2023-06-15,2023-06-15,2023-10-07,2023-10-07,-229.86,-229.86,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8703630","Ass0km",2018-10-23,2018-10-24,2018-11-21,2018-11-21,223.12,223.12,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S23-8706168","AssVHR",2023-05-09,2023-05-13,2023-09-27,2023-09-27,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,0
"S23-8717152","AssBase",2023-11-25,2023-11-25,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8728365","AssVHR",2023-06-29,2023-07-07,2023-11-17,2023-11-17,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,0
"S23-8735682","Ass0km",2023-02-16,2023-02-17,2023-03-24,2023-03-24,-237.94,-237.94,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,0
"S23-8749491","AssBase",2023-01-22,2023-01-25,2023-05-19,2023-05-19,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0
"S23-8756607","AssVHR",2023-08-03,2023-08-05,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0
"S23-8757127","AssBase",2023-11-01,2023-11-01,2023-12-13,2023-12-13,186.21,186.21,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8770528","AssBase",2023-08-29,2023-08-29,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8775988","Ass0km",2018-12-30,2018-12-31,2019-02-26,2019-02-26,284.94,284.94,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S23-8784241","AssVHR",2023-10-18,2023-10-31,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,13,0,0
"S23-8795855","Ass0km",2023-08-25,2023-08-26,NA,2023-12-31,160,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
"S23-8801278","AssBase",2023-09-26,2023-09-26,2023-11-02,2023-11-02,178.66,178.66,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8806991","Ass0km",2018-10-17,2018-10-19,2019-01-10,2019-01-10,221.31,221.31,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-8819297","AssBase",2023-12-03,2023-12-05,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0
"S23-8822305","AssBase",2023-03-07,2023-03-07,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8828328","AssBase",2023-07-15,2023-07-15,2023-08-08,2023-08-08,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8828446","AssBase",2018-12-09,2018-12-16,2019-01-03,2019-01-03,232.41,232.41,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,1
"S23-8829650","AssVHR",2018-12-06,2018-12-06,2019-06-16,2019-06-16,194.98,194.98,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8835047","AssVHR",2023-02-22,2023-02-22,2023-06-27,2023-06-27,-259.53,-259.53,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8847304","AssBase",2023-09-17,2023-09-18,2023-10-05,2023-10-05,211.29,211.29,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S23-8847465","AssVHR",2023-08-30,2023-08-30,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8861531","AssBase",2023-09-06,2023-09-08,2023-11-26,2023-11-26,7116.25,7116.25,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-8863740","Ass0km",2018-12-01,2018-12-03,2019-01-10,2019-01-10,239.4,239.4,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-8873587","AssBase",2018-11-12,2018-11-14,2018-12-14,2018-12-14,255.6,255.6,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S23-8882232","AssVHR",2023-08-10,2023-08-10,2023-12-08,2023-12-08,-292.01,-292.01,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8892407","AssVHR",2023-10-18,2023-10-18,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8897637","Ass0km",2023-06-02,2023-06-03,2023-06-26,2023-06-26,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8910769","AssBase",2023-12-28,2023-12-28,NA,2023-12-31,215,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
"S23-8911051","Ass0km",2023-11-17,2023-11-25,2023-12-21,2023-12-21,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,0
"S23-8923507","AssBase",2023-07-26,2023-07-26,2023-10-12,2023-10-12,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8932339","AssBase",2023-01-02,2023-01-05,2023-01-22,2023-01-22,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0
"S23-8935370","AssVHR",2023-12-05,2023-12-06,NA,2023-12-31,235,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
"S23-8940066","Ass0km",2023-05-11,2023-05-13,2023-06-17,2023-06-17,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0
"S23-8945010","Ass0km",2023-08-18,2023-08-18,2023-09-24,2023-09-24,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S23-8949786","AssBase",2023-08-23,2023-08-24,2023-11-20,2023-11-20,-284.81,-284.81,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,0
"S23-8950985","Ass0km",2023-07-07,2023-07-07,2023-08-31,2023-08-31,-237.17,-237.17,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8962484","AssBase",2023-07-14,2023-07-15,2023-07-15,2023-07-15,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
"S23-8963421","AssBase",2018-10-31,2018-10-31,2018-12-24,2018-12-24,317.08,317.08,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S23-8973765","Ass0km",2023-08-11,2023-08-11,2023-09-18,2023-09-18,-260.35,-260.35,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
"S23-8980002","AssBase",2023-05-19,2023-05-29,2023-07-09,2023-07-09,-254.26,-254.26,FALSE,FALSE,FALSE,TRUE,TRUE,10,1,0
"S23-8989810","AssVHR",2023-06-16,2023-06-16,2023-11-17,2023-11-17,-265.59,-265.59,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,0
