"idx_sin","gar_sin","surv_sin","decl_sin","clo_sin","gest_sin","mt_eval","mt_regl","incoh_decl_before_surv","incoh_gest_before_decl","incoh_clo_before_surv","incoh_neg_eval","incoh_neg_regl","delai_declaration_jours","sinistre_cloturé","sinistre_payé","idx_ct","idx_year","vh_immat","sit_start_date","sit_end_date","sit_expo","drv1age","drv1sex","drv1drive_licence_type","drv1drive_licence_age","vh_age","ct_frm","ct_ass_base","ct_ass0km","ct_ass_vhr","vh_segment","vh_marque","vh_energy","vh_weight","vh_din","vh_value","vh_group","vh_class","ct_usage","ct_km","ct_deduc","claims_ant","ct_insee","id1_ass_base","id1_ass0km","id1_ass_vhr","id2_ass_base","id2_ass0km","id2_ass_vhr","id3_ass_base","id3_ass0km","id3_ass_vhr","cot_ass_base","cot_ass0km","cot_ass_vhr","duree_contrat_jours","jeune_conducteur","cotisation_total","source_id"
"S22-2513294","Ass0km","2022-02-22","2022-02-22","2022-04-06","2022-04-06",220.33,220.33,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003419173",2022,"DY-9203-BM","2022-01-01","2022-12-31",1,58,"F","Cond Accompagnée",40.21,7.42,"Maxi",1,1,1,"Familiale","Citroen","Essence",854,93,16304.91,5,3,"Pri","O",300,1,"21229","S22-1241242","S22-2513294",NA,NA,NA,NA,NA,NA,NA,84.83,49.28,48.76,364,0,182.87,"id1_ass0km"
"S22-2513369","Ass0km","2022-11-14","2022-11-16","2023-01-03","2023-01-03",164.96,164.96,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,"C003419278",2022,"BL-4937-HR","2022-01-01","2022-12-31",1,53,"H","Cond Accompagnée",32.42,2.46,"Med1",1,1,0,"Citadine","Peugeot","Diesel",1492,184,18288.68,17,4,"Pri","N",200,1,"49359",NA,"S22-2513369",NA,NA,NA,NA,NA,NA,NA,52.4,35.7,0,364,0,88.1,"id1_ass0km"
"S22-2514516","Ass0km","2022-02-09","2022-02-10","2023-01-31","2023-01-31",165.11,165.11,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003420749",2022,"BT-5669-FK","2022-01-01","2022-12-31",1,38,"H","Cond Accompagnée",19.78,2.19,"Maxi",1,1,1,"SUV","Autre","Diesel",1877,177,17387.72,19,4,"Pri","N",300,0,"44192",NA,"S22-2514516",NA,NA,NA,NA,NA,NA,NA,62.65,39.08,38.74,364,0,140.47,"id1_ass0km"
"S22-2514797","Ass0km","2022-07-31","2022-08-02","2022-08-13","2022-08-13",101.8,101.8,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,"C003421111",2022,"XP-2818-YF","2022-01-01","2022-12-31",1,48,"F","Traditionnel",28.23,1.23,"Maxi",1,1,1,"Citadine","Renault","Diesel",1461,106,6690.6,5,2,"Pri","N",200,0,"82191",NA,"S22-2514797",NA,NA,NA,NA,NA,NA,NA,53.41,34.83,34.56,364,0,122.8,"id1_ass0km"
"S22-2516195","Ass0km","2022-05-25","2022-05-25","2022-06-21","2022-06-21",251.08,251.08,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003422852",2022,"HG-3346-KM","2022-01-01","2022-12-31",1,45,"H","Traditionnel",23.74,3.26,"Med2",1,1,0,"SUV","Renault","Essence",1147,86,28429.77,15,3,"Pri","N",200,1,"78321",NA,"S22-2516195",NA,NA,NA,NA,NA,NA,NA,65.45,42.23,0,364,0,107.68,"id1_ass0km"
"S22-2518529","Ass0km","2022-07-04","2022-07-04","2022-08-20","2022-08-20",203.49,203.49,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003425765",2022,"YG-1256-RR","2022-01-01","2022-12-31",1,55,"H","Traditionnel",35.68,2.8,"Maxi",1,1,1,"SUV","Peugeot","Essence",1589,192,12267.61,22,3,"Pri","N",300,0,"33069",NA,"S22-2518529",NA,NA,NA,NA,NA,NA,NA,56.63,36.31,36.02,364,0,128.96,"id1_ass0km"
"S22-2518719","Ass0km","2022-10-10","2022-10-12","2022-10-19","2022-10-19",166.1,166.1,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,"C003425991",2022,"SN-1334-SB","2022-01-01","2022-12-31",1,73,"F","Traditionnel",54.94,7.59,"Maxi",1,1,0,"Citadine","Citroen","Electrique/Hybride",1866,149,23509.25,13,5,"Pri","N",500,0,"51299",NA,"S22-2518719",NA,NA,NA,NA,NA,NA,NA,71.77,45.38,0,364,0,117.15,"id1_ass0km"
"S22-2519981","Ass0km","2022-07-13","2022-07-13","2023-08-19","2023-08-19",177.89,177.89,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003427688",2022,"JZ-4210-YX","2022-01-01","2022-12-31",1,39,"F","Traditionnel",20.37,8.37,"Maxi",1,1,0,"Familiale","Audi","Essence",944,84,14941.57,9,3,"Pri","N",200,0,"66192",NA,"S22-2519981",NA,NA,NA,NA,NA,NA,NA,68.68,43.84,0,364,0,112.52,"id1_ass0km"
"S22-2520616","Ass0km","2022-02-12","2022-02-14","2022-08-23","2022-08-23",201.94,201.94,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,"C003428467",2022,"KZ-0970-MT","2022-01-01","2022-12-31",1,43,"H","Traditionnel",24.07,7.59,"Maxi",1,1,1,"SUV","Dacia","Essence",1475,196,23325.4,14,4,"Pri","O",200,0,"32017",NA,"S22-2520616",NA,NA,NA,NA,NA,NA,NA,91.74,52.46,51.89,364,0,196.09,"id1_ass0km"
"S22-2520690","Ass0km","2022-06-01","2022-06-01","2022-06-15","2022-06-15",149.39,149.39,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003428561",2022,"RF-7378-QB","2022-01-01","2022-12-31",1,41,"F","Traditionnel",21.94,1.5,"Med1",1,1,0,"Familiale","Dacia","Essence",915,81,15184.95,9,3,"Pro","N",200,1,"34309",NA,"S22-2520690",NA,NA,NA,NA,NA,NA,NA,50.33,34.67,0,364,0,85,"id1_ass0km"
"S22-2520964","Ass0km","2022-08-15","2022-08-15","2022-09-09","2022-09-09",179.54,179.54,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003428909",2022,"JK-6065-GD","2022-01-01","2022-12-31",1,71,"H","Cond Accompagnée",50.18,8.83,"Med1",1,1,1,"SUV","Renault","Diesel",1675,102,14230.72,19,3,"Pri","N",300,0,"30075",NA,"S22-2520964",NA,NA,NA,NA,NA,NA,NA,72.76,43.73,43.31,364,0,159.8,"id1_ass0km"
"S22-2521479","Ass0km","2022-01-08","2022-01-13","2022-02-08","2022-02-08",112.06,112.06,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,"C003429576",2022,"HS-3390-PC","2022-01-01","2022-12-31",1,56,"H","Cond Accompagnée",36.07,1.67,"Med1",1,1,1,"Citadine","Seat","Diesel",1286,55,8598.39,3,3,"Pri","N",200,0,"86013",NA,"S22-2521479",NA,NA,NA,NA,NA,NA,NA,52.78,34.54,34.28,364,0,121.6,"id1_ass0km"
"S22-2522067","Ass0km","2022-02-11","2022-02-12","2022-03-27","2022-03-27",163.69,163.69,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003430329",2022,"LE-3844-CS","2022-01-01","2022-12-31",1,33,"F","Cond Accompagnée",13.31,1.56,"Med2",1,1,1,"Citadine","Renault","Essence",1055,92,5242.94,9,2,"Pro","N",300,1,"88462",NA,"S22-2522067",NA,NA,NA,NA,NA,NA,NA,48.25,32.46,32.23,364,0,112.94,"id1_ass0km"
"S22-2522309","Ass0km","2022-08-31","2022-08-31","2022-08-31","2022-08-31",240.26,240.26,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003430637",2022,"DK-8146-LH","2022-01-01","2022-12-31",1,46,"F","Cond Accompagnée",26.36,1.81,"Maxi",1,1,0,"SUV","Volkswagen","Diesel",2004,217,30328.93,10,3,"Pri","N",200,0,"31575",NA,"S22-2522309",NA,NA,NA,NA,NA,NA,NA,55.13,37.06,0,364,0,92.19,"id1_ass0km"
"S22-2522560","Ass0km","2022-10-05","2022-10-06","2022-10-06","2022-10-06",147.51,147.51,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003430956",2022,"NY-0150-GM","2022-01-01","2022-12-31",1,40,"F","Traditionnel",18.74,2.31,"Maxi",1,1,0,"Compacte","Renault","Diesel",1698,165,5794.94,18,2,"Pro","N",300,1,"39283",NA,"S22-2522560",NA,NA,NA,NA,NA,NA,NA,49.43,34.21,0,364,0,83.64,"id1_ass0km"
"S22-2523388","Ass0km","2022-06-10","2022-06-10","2022-12-12","2022-12-12",111.8,111.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003431976",2022,"QM-8268-XF","2022-01-01","2022-12-31",1,50,"H","Traditionnel",30.45,2.13,"Maxi",1,1,1,"Citadine","Citroen","Diesel",1584,97,9551.09,2,3,"Pri","O",400,0,"58076",NA,"S22-2523388",NA,NA,NA,NA,NA,NA,NA,55.33,35.71,35.43,364,0,126.47,"id1_ass0km"
"S22-2523426","Ass0km","2022-07-16","2022-07-24","2022-08-15","2022-08-15",194.77,194.77,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,1,"C003432017",2022,"CC-0174-TH","2022-01-01","2022-12-31",1,20,"H","Traditionnel",1.12,2.56,"Med1",1,1,0,"Citadine","Citroen","Essence",1788,245,23961.15,18,4,"Pri","N",500,1,"33334",NA,"S22-2523426",NA,NA,NA,NA,NA,NA,NA,55.94,37.47,0,364,1,93.41,"id1_ass0km"
"S22-2523690","Ass0km","2022-05-09","2022-05-09","2022-10-23","2022-10-23",140.87,140.87,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003432350",2022,"CL-7496-NN","2022-01-01","2022-12-31",1,46,"F","Traditionnel",24.61,1.94,"Maxi",1,1,0,"Familiale","Autre","Essence",1310,112,9761.96,10,3,"Pro","N",200,0,"2119",NA,"S22-2523690",NA,NA,NA,NA,NA,NA,NA,53.69,36.34,0,364,0,90.03,"id1_ass0km"
"S22-2524141","Ass0km","2022-08-28","2022-08-28","2022-08-28","2022-08-28",153.37,153.37,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003432884",2022,"BJ-9012-BG","2022-01-01","2022-12-31",1,46,"H","Traditionnel",27.72,2.43,"Maxi",1,1,1,"Citadine","Renault","Diesel",1289,139,8375.48,15,3,"Pri","O",400,2,"80357",NA,"S22-2524141",NA,NA,NA,NA,NA,NA,NA,56.42,36.21,35.92,364,0,128.55,"id1_ass0km"
"S22-2524340","Ass0km","2022-11-18","2022-11-18","2023-01-20","2023-01-20",100.83,100.83,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003433127",2022,"SC-2443-AL","2022-01-01","2022-12-31",1,76,"H","Traditionnel",56.85,1.53,"Maxi",1,1,1,"Compacte","Peugeot","Essence",811,89,16787.56,14,3,"Pri","N",200,1,"8271",NA,"S22-2524340",NA,NA,NA,NA,NA,NA,NA,61.67,38.63,38.29,364,0,138.59,"id1_ass0km"
"S22-2526147","Ass0km","2022-04-06","2022-04-06","2022-04-24","2022-04-24",216.75,216.75,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003435501",2022,"HL-1732-BB","2022-01-01","2022-12-31",1,44,"F","Traditionnel",21.99,12.13,"Maxi",1,1,0,"SUV","Autre","Electrique/Hybride",1608,125,16100.3,18,4,"Pri","N",200,0,"31033",NA,"S22-2526147",NA,NA,NA,NA,NA,NA,NA,75.32,47.16,0,364,0,122.48,"id1_ass0km"
"S22-2526196","Ass0km","2022-04-26","2022-04-29","2022-05-15","2022-05-15",123.73,123.73,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1,"C003435590",2022,"AD-7975-PA","2022-01-01","2022-12-31",1,33,"F","Traditionnel",15.08,1.93,"Maxi",1,1,0,"Citadine","Autre","Essence",1252,115,3179.95,7,2,"Pri","N",400,0,"22127",NA,"S22-2526196",NA,NA,NA,NA,NA,NA,NA,42.4,30.7,0,364,0,73.1,"id1_ass0km"
"S22-2526692","Ass0km","2022-02-27","2022-02-27","2022-04-10","2022-04-10",187.69,187.69,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003436202",2022,"EY-6170-AK","2022-01-01","2022-12-31",1,44,"F","Traditionnel",22.48,1.68,"Med2",1,1,0,"Familiale","Renault","Diesel",1666,81,10602.54,11,2,"Pri","N",200,0,"49109",NA,"S22-2526692",NA,NA,NA,NA,NA,NA,NA,51.34,35.17,0,364,0,86.51,"id1_ass0km"
"S22-2527796","Ass0km","2022-05-11","2022-05-18","2022-06-29","2022-06-29",139.62,139.62,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,1,"C003437870",2022,"RH-4164-HN","2022-02-10","2022-12-31",0.89041095890411,51,"H","Cond Accompagnée",30.22,2.2,"Med1",1,1,0,"SUV","Renault","Diesel",1691,221,20730.06,20,4,"Pri","N",200,0,"31103",NA,"S22-2527796",NA,NA,NA,NA,NA,NA,NA,55,38.04,0,324,0,93.04,"id1_ass0km"
"S22-2528115","Ass0km","2022-06-11","2022-06-12","2022-10-07","2022-10-07",189.74,189.74,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003438458",2022,"QG-1554-TG","2022-01-31","2022-12-31",0.917808219178082,45,"F","Cond Accompagnée",26.23,0.83,"Maxi",1,1,0,"Familiale","Seat","Essence",1103,110,17700.57,9,3,"Pro","N",500,2,"33170",NA,"S22-2528115",NA,NA,NA,NA,NA,NA,NA,44.41,32.48,0,334,0,76.89,"id1_ass0km"
"S22-2529347","Ass0km","2022-11-24","2022-11-24","2023-01-27","2023-01-27",181.04,181.04,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003440610",2022,"ND-7915-YJ","2022-05-08","2022-12-31",0.652054794520548,47,"H","Traditionnel",27.47,0.95,"Maxi",1,1,1,"Compacte","Fiat","Essence",783,98,17657.18,15,4,"Pri","N",500,0,"57467",NA,"S22-2529347",NA,NA,NA,NA,NA,NA,NA,37.43,30.52,30.32,237,0,98.27,"id1_ass0km"
"S22-2529465","Ass0km","2022-12-07","2022-12-08","2023-02-18","2023-02-18",117.58,117.58,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003440853",2022,"JB-6037-TP","2022-08-16","2022-12-31",0.378082191780822,27,"H","Traditionnel",5.95,1.05,"Maxi",1,1,1,"Citadine","Citroen","Essence",1016,68,5486.3,9,2,"Pri","N",200,0,"74014",NA,"S22-2529465",NA,NA,NA,NA,NA,NA,NA,20.19,24.99,24.88,137,0,70.06,"id1_ass0km"
"S22-2530824","Ass0km","2022-05-30","2022-05-31","2022-10-12","2022-10-12",129.15,129.15,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003443315",2022,"DQ-3838-FB","2022-04-21","2022-12-31",0.698630136986301,21,"F","Traditionnel",2.52,0.44,"Maxi",1,1,1,"Familiale","Peugeot","Diesel",1342,160,14816.19,4,4,"Pri","N",200,1,"51174",NA,"S22-2530824",NA,NA,NA,NA,NA,NA,NA,40.61,31.57,31.36,254,1,103.54,"id1_ass0km"
"S22-2531414","Ass0km","2022-04-13","2022-04-15","2022-05-23","2022-05-23",176.5,176.5,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,"C003444390",2022,"AS-4043-ZB","2022-03-30","2022-12-31",0.758904109589041,41,"H","Traditionnel",20.01,0.47,"Med1",1,1,1,"Familiale","Nissan","Essence",1544,129,6703.2,18,2,"Pro","N",400,1,"69200",NA,"S22-2531414",NA,NA,NA,NA,NA,NA,NA,37.32,29.54,29.36,276,0,96.22,"id1_ass0km"
"S22-2532859","Ass0km","2022-07-13","2022-07-25","2022-07-25","2022-07-25",170.43,170.43,FALSE,FALSE,FALSE,FALSE,FALSE,12,1,1,"C003447077",2022,"XZ-7091-CK","2022-01-22","2022-12-31",0.942465753424658,28,"F","Traditionnel",6.96,2.55,"Maxi",1,1,1,"Familiale","Renault","Essence",1716,118,7686.56,15,3,"Pri","N",300,0,"70311",NA,"S22-2532859",NA,NA,NA,NA,NA,NA,NA,52.94,35.11,34.84,343,0,122.89,"id1_ass0km"
"S22-2534768","Ass0km","2022-01-22","2022-01-23","2022-03-09","2022-03-09",176.82,176.82,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003450615",2022,"CG-0511-SK","2022-01-08","2022-12-31",0.980821917808219,72,"F","Traditionnel",50.11,0.67,"Maxi",1,1,0,"SUV","Toyota","Essence",1579,156,20546.19,24,4,"Pri","N",200,0,"27245",NA,"S22-2534768",NA,NA,NA,NA,NA,NA,NA,50.48,34.92,0,357,0,85.4,"id1_ass0km"
"S22-2534874","Ass0km","2022-10-22","2022-10-22","2022-12-12","2022-12-12",175.06,175.06,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003450802",2022,"ZH-9617-FK","2022-05-29","2022-12-31",0.594520547945205,39,"H","Traditionnel",19.09,0.73,"Maxi",1,1,0,"Citadine","Citroen","Essence",905,113,8644.79,21,3,"Pri","O",200,0,"51476",NA,"S22-2534874",NA,NA,NA,NA,NA,NA,NA,26.85,26.77,0,216,0,53.62,"id1_ass0km"
"S22-2535539","Ass0km","2022-04-25","2022-04-25","2022-06-15","2022-06-15",154.08,154.08,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003452069",2022,"FH-1152-RZ","2022-04-18","2022-12-31",0.706849315068493,19,"F","Traditionnel",0.96,5.65,"Maxi",1,1,1,"Citadine","Peugeot","Essence",1420,166,13754.45,21,4,"Pri","O",500,1,"1196",NA,"S22-2535539",NA,NA,NA,NA,NA,NA,NA,52.04,36.76,36.46,257,1,125.26,"id1_ass0km"
"S22-2535624","Ass0km","2022-12-11","2022-12-18","2023-04-25","2023-04-25",137.27,137.27,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,1,"C003452217",2022,"RZ-8793-YR","2022-05-15","2022-12-31",0.632876712328767,23,"H","Traditionnel",3.74,5.12,"Maxi",1,1,1,"Citadine","Peugeot","Diesel",1383,173,22034.06,29,4,"Pri","N",400,1,"77053","S22-1263382","S22-2535624",NA,NA,NA,NA,NA,NA,NA,53.77,38.2,37.88,230,1,129.85,"id1_ass0km"
"S22-2535928","Ass0km","2022-11-19","2022-11-20","2022-12-06","2022-12-06",223.87,223.87,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003452806",2022,"JE-2832-QM","2022-05-22","2022-12-31",0.613698630136986,32,"H","Traditionnel",12.98,0.74,"Maxi",1,1,1,"SUV","Mercedes Benz","Essence",1519,113,30128.72,14,5,"Pri","N",300,0,"11044",NA,"S22-2535928",NA,NA,NA,NA,NA,NA,NA,39.61,31.86,31.64,223,0,103.11,"id1_ass0km"
"S22-2536108","Ass0km","2022-08-08","2022-08-08","2023-07-22","2023-07-22",5843.85,5843.85,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003453138",2022,"RZ-3416-KS","2022-06-01","2022-12-31",0.586301369863014,38,"F","Traditionnel",17.2,0.54,"Maxi",1,1,1,"Citadine","Toyota","Diesel",1728,88,6932.4,2,3,"Pri","N",400,0,"19274",NA,"S22-2536108",NA,NA,NA,NA,NA,NA,NA,25.84,25.76,25.65,213,0,77.25,"id1_ass0km"
"S22-2538261","Ass0km","2022-04-06","2022-04-14","2022-05-07","2022-05-07",191.72,191.72,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,1,"C003457152",2022,"AS-8908-QE","2022-02-05","2022-12-31",0.904109589041096,30,"F","Traditionnel",8.35,1.05,"Maxi",1,1,1,"Familiale","Peugeot","Diesel",1133,73,7240.83,22,2,"Pri","N",200,1,"14163",NA,"S22-2538261",NA,NA,NA,NA,NA,NA,NA,54.32,36.08,35.79,329,0,126.19,"id1_ass0km"
"S22-2538404","Ass0km","2022-12-31","2022-12-31","2023-04-02","2023-04-02",144.74,144.74,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003457407",2022,"XX-1131-DX","2022-04-16","2022-12-31",0.712328767123288,28,"H","Traditionnel",8.52,4.23,"Med1",1,1,1,"Citadine","Citroen","Diesel",1693,122,6639.97,15,3,"Pri","N",500,0,"7072","S22-1266151","S22-2538404",NA,NA,NA,NA,NA,NA,NA,40.32,31.32,31.11,259,0,102.75,"id1_ass0km"
"S22-2538748","Ass0km","2022-11-11","2022-11-11","2022-12-13","2022-12-13",137,137,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003458043",2022,"ZM-6674-ZE","2022-06-21","2022-12-31",0.531506849315069,49,"H","Traditionnel",28.51,1.52,"Maxi",1,1,1,"Citadine","Peugeot","Essence",1252,103,5410.62,7,1,"Pri","N",300,1,"89218",NA,"S22-2538748",NA,NA,NA,NA,NA,NA,NA,26.56,26.57,26.44,193,0,79.57,"id1_ass0km"
"S22-2539599","Ass0km","2022-06-20","2022-06-20","2022-10-14","2022-10-14",135.09,135.09,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003459715",2022,"CS-9677-TC","2022-03-17","2022-12-31",0.794520547945205,54,"F","Traditionnel",32.76,1.58,"Maxi",1,1,0,"Compacte","Peugeot","Diesel",1469,162,24996.07,8,4,"Pri","N",300,0,"30126",NA,"S22-2539599",NA,NA,NA,NA,NA,NA,NA,45.99,34.45,0,289,0,80.44,"id1_ass0km"
"S22-2540732","Ass0km","2022-03-26","2022-03-29","2022-03-29","2022-03-29",153.29,153.29,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1,"C003461822",2022,"CA-7045-RX","2022-02-08","2022-12-31",0.895890410958904,25,"H","Traditionnel",3.81,1.89,"Med2",1,1,1,"Familiale","Autre","Essence",985,52,8947.8,5,2,"Pri","O",400,0,"87083",NA,"S22-2540732",NA,NA,NA,NA,NA,NA,NA,55.13,36.53,36.23,326,0,127.89,"id1_ass0km"
"S22-2541283","Ass0km","2022-09-10","2022-09-11","2022-10-03","2022-10-03",146.91,146.91,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003462874",2022,"DG-5884-PA","2022-02-04","2022-12-31",0.906849315068493,71,"H","Cond Accompagnée",51.18,0.38,"Maxi",1,1,1,"Citadine","Renault","Essence",814,94,14600.77,7,4,"Pri","O",400,0,"85088",NA,"S22-2541283",NA,NA,NA,NA,NA,NA,NA,43.98,31.3,31.1,330,0,106.38,"id1_ass0km"
"S22-2541665","Ass0km","2022-12-29","2022-12-30","2023-01-26","2023-01-26",165.54,165.54,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003463647",2022,"YX-7953-JB","2022-05-21","2022-12-31",0.616438356164384,49,"H","Cond Accompagnée",29.06,8.21,"Maxi",1,1,0,"Citadine","Peugeot","Electrique/Hybride",1592,73,6079.25,17,2,"Pri","N",200,0,"93074",NA,"S22-2541665",NA,NA,NA,NA,NA,NA,NA,33.53,29.91,0,224,0,63.44,"id1_ass0km"
"S22-2541672","Ass0km","2022-09-11","2022-09-17","2022-12-27","2022-12-27",182.9,182.9,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,1,"C003463659",2022,"RJ-6435-BE","2022-06-06","2022-12-31",0.572602739726027,28,"F","Traditionnel",9.42,1.17,"Maxi",1,1,1,"Familiale","Autre","Essence",1576,122,18637.13,12,4,"Pro","N",500,0,"84009",NA,"S22-2541672",NA,NA,NA,NA,NA,NA,NA,37.26,31.14,30.93,208,0,99.33,"id1_ass0km"
"S22-2542309","Ass0km","2022-03-17","2022-03-17","2022-03-24","2022-03-24",152.18,152.18,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003464855",2022,"GD-6969-XL","2022-01-14","2022-12-31",0.964383561643836,54,"F","Traditionnel",32.16,0.68,"Maxi",1,1,0,"SUV","Autre","Essence",1607,182,22464.73,15,4,"Pri","N",200,0,"64306",NA,"S22-2542309",NA,NA,NA,NA,NA,NA,NA,48.63,34.15,0,351,0,82.78,"id1_ass0km"
"S22-2542573","Ass0km","2022-02-27","2022-03-12","2022-06-26","2022-06-26",209.31,209.31,FALSE,FALSE,FALSE,FALSE,FALSE,13,1,1,"C003465312",2022,"GR-5243-JK","2022-02-25","2022-12-31",0.849315068493151,32,"F","Cond Accompagnée",10.47,0.33,"Maxi",1,1,1,"Familiale","Citroen","Essence",1325,175,32093.16,18,5,"Pri","N",400,1,"14270",NA,"S22-2542573",NA,NA,NA,NA,NA,NA,NA,55.25,36.99,36.69,309,0,128.93,"id1_ass0km"
"S22-2542873","Ass0km","2022-08-12","2022-08-13","2022-09-14","2022-09-14",147.26,147.26,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"C003465869",2022,"ZF-3576-PQ","2022-07-30","2022-12-31",0.424657534246575,42,"H","Cond Accompagnée",19.94,10.58,"Maxi",1,1,0,"Compacte","Renault","Essence",1277,106,8444.58,30,3,"Pri","N",300,2,"39220",NA,"S22-2542873",NA,NA,NA,NA,NA,NA,NA,27.18,28.56,0,154,0,55.74,"id1_ass0km"
"S22-2543220","Ass0km","2022-06-09","2022-06-09","2022-10-24","2022-10-24",5876.41,5876.41,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003466536",2022,"MF-7423-AQ","2022-04-22","2022-12-31",0.695890410958904,23,"H","Traditionnel",5.18,13.79,"Maxi",1,1,0,"Citadine","Citroen","Diesel",1329,89,14274.57,9,3,"Pro","N",300,0,"35326",NA,"S22-2543220",NA,NA,NA,NA,NA,NA,NA,44.54,34.66,0,253,1,79.2,"id1_ass0km"
"S22-2543332","Ass0km","2022-02-09","2022-02-09","2022-03-05","2022-03-05",154.37,154.37,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003466742",2022,"LR-6782-GH","2022-01-31","2022-12-31",0.917808219178082,73,"F","Traditionnel",51.14,4.65,"Maxi",1,1,1,"Compacte","Fiat","Diesel",1063,127,11753.72,9,3,"Pri","N",300,0,"77093",NA,"S22-2543332",NA,NA,NA,NA,NA,NA,NA,64.54,40.67,40.3,334,0,145.51,"id1_ass0km"
"S22-2543574","Ass0km","2022-12-23","2022-12-25","2023-01-13","2023-01-13",132.33,132.33,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,"C003467260",2022,"EM-1644-SN","2022-10-18","2022-12-31",0.205479452054795,40,"H","Traditionnel",18.79,16.1,"Med1",1,1,0,"Citadine","Seat","Diesel",1505,87,3881.12,6,2,"Pri","O",200,0,"58158",NA,"S22-2543574",NA,NA,NA,NA,NA,NA,NA,11.77,22.93,0,74,0,34.7,"id1_ass0km"
"S22-2543844","Ass0km","2022-08-10","2022-08-10","2022-12-10","2022-12-10",170.47,170.47,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,"C003467786",2022,"JD-8797-ZF","2022-02-02","2022-12-31",0.912328767123288,33,"F","Traditionnel",11.94,0.53,"Maxi",1,1,1,"Citadine","Renault","Diesel",1658,153,13076.47,19,3,"Pri","O",300,0,"60500","S22-1271648","S22-2543844",NA,NA,NA,NA,NA,NA,NA,48.73,33.44,33.2,332,0,115.37,"id1_ass0km"
"S22-2545093","Ass0km","2022-12-04","2022-12-13","2022-12-23","2022-12-23",175.16,175.16,FALSE,FALSE,FALSE,FALSE,FALSE,9,1,1,"C003470091",2022,"MZ-8789-FA","2022-09-07","2022-12-31",0.317808219178082,25,"H","Traditionnel",4.57,0.84,"Maxi",1,1,1,"Familiale","Peugeot","Electrique/Hybride",2022,99,10774.31,18,3,"Pri","N",200,1,"45111",NA,"S22-2545093",NA,NA,NA,NA,NA,NA,NA,18.47,24.72,24.62,115,0,67.81,"id1_ass0km"
